#
# This file created with command: /sw/opt/R/3.2.2/bin/Rscript /cluster/gjb_lab/pschofield/Projects/grna_dag/Github_cleanup/DE_tool_scripts/ebseq.R /cluster/gjb_lab/pschofield/scratch/NOBACK//ebseq/ebseq_package_default//R_exprsFile.txt /cluster/gjb_lab/pschofield/scratch/NOBACK//ebseq/ebseq_package_default//R_phenoFile.txt "                      "/cluster/gjb_lab/pschofield/scratch/NOBACK//ebseq/ebseq_package_default.db
# Output created at: 15:34:23
GeneID	log2foldchange	significance	Snf2	WT	GeneName	Description	Chromosome	Start	End	Strand
YNL119W	-0.91	0	126.35	237.24	NCS2	Protein required for thiolation of the uridine at the wobble position of Lys(UUU) and Glu(UUC) tRNAs; has a role in urmylation and in invasive and pseudohyphal growth; inhibits replication of Brome mosaic virus in S. cerevisiae 	XIV	401040	402521	1
YNL120C	1.73	1	0.02	0	YNL120C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; deletion enhances replication of Brome mosaic virus in S. cerevisiae, but likely due to effects on the overlapping gene 	XIV	401033	401518	-1
YNL121C	-0.4	0	1335.36	1756.38	TOM70	Component of the TOM (translocase of outer membrane) complex responsible for recognition and initial import steps for all mitochondrially directed proteins; acts as a receptor for incoming precursor proteins 	XIV	398684	400537	-1
YNL122C	-0.2	0.00103	155.64	179.33	YNL122C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YNL122C is not an essential gene 	XIV	398023	398370	-1
YNL123W	-0.41	0	720.05	957.19	NMA111	Serine protease and general molecular chaperone; involved in response to heat stress and promotion of apoptosis; may contribute to lipid homeostasis; sequence similarity to the mammalian Omi/HtrA2 family of serine proteases 	XIV	394685	397678	1
YNL124W	-0.34	2.64e-08	360.99	457.99	NAF1	RNA-binding protein required for the assembly of box H/ACA snoRNPs and thus for pre-rRNA processing, forms a complex with Shq1p and interacts with H/ACA snoRNP components Nhp2p and Cbf5p; similar to Gar1p 	XIV	392892	394370	1
YNL125C	0.4	0	888.46	675.38	ESBP6	Protein with similarity to monocarboxylate permeases, appears not to be involved in transport of monocarboxylates such as lactate, pyruvate or acetate across the plasma membrane 	XIV	390146	392167	-1
YNL126W	-0.18	0.0861	148.11	167.29	SPC98	Component of the microtubule-nucleating Tub4p (gamma-tubulin) complex; interacts with Spc110p at the spindle pole body (SPB) inner plaque and with Spc72p at the SPB outer plaque 	XIV	387227	389767	1
YNL127W	0.01	0.958	421.64	418.09	FAR11	Protein involved in recovery from cell cycle arrest in response to pheromone, in a Far1p-independent pathway; interacts with Far3p, Far7p, Far8p, Far9p, and Far10p; has similarity to the N- and C-termini of N. crassa HAM-2 	XIV	383987	386848	1
YNL128W	0.47	4e-15	61.28	44.36	TEP1	Homolog of human tumor suppressor gene PTEN/MMAC1/TEP1 that has lipid phosphatase activity and is linked to the phosphatidylinositol signaling pathway; plays a role in normal sporulation 	XIV	382359	383663	1
YNL129W	0.35	1.55e-15	198.89	156.57	NRK1	Nicotinamide riboside kinase, catalyzes the phosphorylation of nicotinamide riboside and nicotinic acid riboside in salvage pathways for NAD+ biosynthesis 	XIV	381480	382202	1
YNL130C	0.16	1.51e-09	750.47	670.63	CPT1	Cholinephosphotransferase, required for phosphatidylcholine biosynthesis and for inositol-dependent regulation of EPT1 transcription 	XIV	379558	380831	-1
YNL130C-A	0.12	0.919	7.2	6.64	DGR1	Protein of unknown function; dgr1 null mutant is resistant to 2-deoxy-D-glucose 	XIV	381245	381391	-1
YNL131W	-0.21	0	1046.72	1208.57	TOM22	Component of the TOM (translocase of outer mitochondrial membrane) complex responsible for initial import of mitochondrially directed proteins; acts as a receptor for precursor proteins and mediates interaction between TOM and TIM complexes 	XIV	378767	379225	1
YNL132W	-0.91	0	488.92	917.61	KRE33	Essential protein, required for biogenesis of the small ribosomal subunit; heterozygous mutant shows haploinsufficiency in K1 killer toxin resistance 	XIV	375321	378491	1
YNL133C	0.59	0	130.97	86.81	FYV6	Protein of unknown function, required for survival upon exposure to K1 killer toxin; proposed to regulate double-strand break repair via non-homologous end-joining 	XIV	374171	374692	-1
YNL134C	-1.33	0	835.24	2098.54	YNL134C	Putative protein of unknown function with similarity to dehydrogenases from other model organisms; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus and is induced by the DNA-damaging agent MMS 	XIV	372451	373581	-1
YNL135C	0.15	0.0193	5451.17	4913.36	FPR1	Peptidyl-prolyl cis-trans isomerase (PPIase), binds to the drugs FK506 and rapamycin; also binds to the nonhistone chromatin binding protein Hmo1p and may regulate its assembly or function 	XIV	371882	372226	-1
YNL136W	0.51	0	944.38	665.14	EAF7	Subunit of the NuA4 histone acetyltransferase complex, which acetylates the N-terminal tails of histones H4 and H2A 	XIV	370368	371645	1
YNL137C	-0.37	0	581.81	750.45	NAM9	Mitochondrial ribosomal component of the small subunit 	XIV	368595	370055	-1
YNL138W	0.07	0.78	2556.66	2438.74	SRV2	CAP (cyclase-associated protein) subunit of adenylyl cyclase complex; N-terminus binds adenylyl cyclase and facilitates activation by RAS; C-terminus binds ADP-actin monomers, facilitating regulation of actin dynamics and cell morphogenesis 	XIV	366741	368321	1
YNL138W-A	0.32	0.000452	243.33	195.5	YSF3	Component of the SF3b subcomplex of the U2 snRNP, essential protein required for for splicing and for assembly of SF3b 	XIV	366033	366412	1
YNL139C	-0.24	1.08e-06	490.54	578.32	THO2	Subunit of the THO complex, which is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids 	XIV	360924	365717	-1
YNL140C	0.47	1	8.89	6.44	YNL140C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene THO2/YNL139C 	XIV	360917	361486	-1
YNL141W	-1.44	0	423.72	1146.41	AAH1	Adenine deaminase (adenine aminohydrolase), converts adenine to hypoxanthine; involved in purine salvage; transcriptionally regulated by nutrient levels and growth phase; Aah1p degraded upon entry into quiescence via SCF and the proteasome 	XIV	359596	360639	1
YNL142W	0.34	1.96e-10	304.12	240.38	MEP2	Ammonium permease involved in regulation of pseudohyphal growth; belongs to a ubiquitous family of cytoplasmic membrane proteins that transport only ammonium (NH4+); expression is under the nitrogen catabolite repression regulation 	XIV	357453	358952	1
YNL143C	0.4	6.16e-07	45.5	34.37	YNL143C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	XIV	356794	357186	-1
YNL144C	-0.86	0	841.88	1524.49	YNL144C	Putative protein of unknown function; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; contains a PH domain and binds phosphatidylinositols and phosphatidylethanolamine in a large-scale study 	XIV	352820	355042	-1
YNL145W	-1.13	0	556.87	1219.02	MFA2	Mating pheromone a-factor, made by a cells; interacts with alpha cells to induce cell cycle arrest and other responses leading to mating; biogenesis involves C-terminal modification, N-terminal proteolysis, and export; also encoded by MFA1 	XIV	352414	352530	1
YNL146C-A	1.09	0	38.69	18.2	YNL146C-A	Putative protein of unknown function 	XIV	351386	351580	-1
YNL146W	1.39	0	98.56	37.58	YNL146W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YNL146W is not an essential gene 	XIV	351715	352017	1
YNL147W	0.38	0	666.05	511.51	LSM7	Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA, snoRNA, and rRNA 	XIV	350940	351383	1
YNL148C	0.68	0	673.04	420.11	ALF1	Alpha-tubulin folding protein, similar to mammalian cofactor B; Alf1p-GFP localizes to cytoplasmic microtubules; required for the folding of alpha-tubulin and may play an additional role in microtubule maintenance 	XIV	349907	350671	-1
YNL149C	0.03	0.939	226.93	222.84	PGA2	Essential protein required for maturation of Gas1p and Pho8p; involved in protein trafficking; GFP-fusion protein localizes to the ER and YFP-fusion protein to the nuclear envelope-ER network; null mutants have a cell separation defect 	XIV	349367	349756	-1
YNL150W	0.28	0.00584	63.6	52.37	YNL150W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; extensive overlap with PGA2/YNL149C, an uncharacterized gene with a proposed role in protein trafficking 	XIV	349251	349658	1
YNL151C	-0.28	1.1e-06	776.31	943.82	RPC31	RNA polymerase III subunit C31 	XIV	347766	348521	-1
YNL152W	0.04	0.884	449.02	435.96	INN1	Essential protein that associates with the contractile actomyosin ring, required for ingression of the plasma membrane into the bud neck during cytokinesis; C2 domain, a membrane targeting module, is required for function 	XIV	346313	347542	1
YNL153C	-0.28	6.54e-08	985.84	1196.39	GIM3	Subunit of the heterohexameric cochaperone prefoldin complex which binds specifically to cytosolic chaperonin and transfers target proteins to it 	XIV	345669	346058	-1
YNL154C	-0.52	0	1866.35	2668.55	YCK2	Palmitoylated plasma membrane-bound casein kinase I isoform; shares redundant functions with Yck1p in morphogenesis, proper septin assembly, endocytic trafficking; provides an essential function overlapping with that of Yck1p 	XIV	343636	345276	-1
YNL155W	0.25	0	1019.76	856.44	YNL155W	Putative protein of unknown function; contains a DHHC domain and an AN1-type zinc finger; predicted to have thiol-disulfide oxidoreductase active site; transcriptionally regulated by Rpn4p along with proteasome subunit genes; putative ortholog of hu /.../RAP, which stimulates proteasome activity in response to arsenic 	XIV	342516	343340	1
YNL156C	0.37	0	1242.8	963.24	NSG2	Protein involved in regulation of sterol biosynthesis; specifically stabilizes Hmg2p, one of two HMG-CoA isoenzymes that catalyze the rate-limiting step in sterol biosynthesis; homolog of mammalian INSIG proteins 	XIV	341069	341968	-1
YNL157W	0.05	0.875	1384.91	1339.81	IGO1	Protein required for initiation of G0 program; prevents degradation of nutrient-regulated mRNAs via the 5'-3' mRNA decay pathway; phosphorylated by Rim15p; GFP protein localizes to the cytoplasm and nucleus; similar to Igo2p 	XIV	340352	340858	1
YNL158W	-0.13	0.0168	311.41	341.69	PGA1	Essential component of GPI-mannosyltransferase II, responsible for second mannose addition to GPI precursors as a partner of Gpi18p; required for maturation of Gas1p and Pho8p; has synthetic genetic interations with secretory pathway genes 	XIV	339612	340208	1
YNL159C	0.09	0.518	547.42	514.06	ASI2	Integral inner nuclear membrane protein that acts with Asi1p and Asi3p to ensure the fidelity of SPS-sensor signalling by maintaining the dormant repressed state of gene expression in the absence of inducing signals 	XIV	338478	339347	-1
YNL160W	-2.57	0	343.6	2041.34	YGP1	Cell wall-related secretory glycoprotein; induced by nutrient deprivation-associated growth arrest and upon entry into stationary phase; may be involved in adaptation prior to stationary phase entry; has similarity to Sps100p 	XIV	336545	337609	1
YNL161W	0.02	0.965	985.4	968.95	CBK1	Serine/threonine protein kinase of the the RAM signaling network; Ndr/LATS family member; binds regulatory subunit Mob2p; involved in regulation of cellular morphogenesis, polarized growth, and septum destruction; phosphorylation by Cbk1p regulates  /.../zation and activity of Ace2p transcription factor and Ssd1p translational repressor; Cbk1p activity is regulated by both phosphorylation and specific localization 	XIV	332597	334867	1
YNL162W	-0.35	1.62e-07	6921.59	8840.8	RPL42A	Protein component of the large (60S) ribosomal subunit, identical to Rpl42Bp and has similarity to rat L44 ribosomal protein 	XIV	331322	332154	1
YNL162W-A	-0.62	3.2e-07	10.85	16.68	YNL162W-A	Putative protein of unknown function; identified by homology 	XIV	330329	330547	1
YNL163C	-0.23	3.98e-05	725.99	849.2	RIA1	Cytoplasmic GTPase involved in biogenesis of the 60S ribosome; has similarity to translation elongation factor 2 (Eft1p and Eft2p) 	XIV	326741	330073	-1
YNL164C	0.08	0.863	185.18	174.74	IBD2	Component of the BUB2-dependent spindle checkpoint pathway, interacts with Bfa1p and functions upstream of Bub2p and Bfa1p 	XIV	325265	326320	-1
YNL165W	-0.07	0.779	299.56	314.39	YNL165W	Putative protein of unknown function; YNL165W is not an essential gene 	XIV	323832	325052	1
YNL166C	-0.09	0.153	590.19	630.27	BNI5	Protein involved in organization of septins at the mother-bud neck, may interact directly with the Cdc11p septin, localizes to bud neck in a septin-dependent manner 	XIV	322219	323565	-1
YNL167C	0.07	0.445	1009.67	962.71	SKO1	Basic leucine zipper transcription factor of the ATF/CREB family; forms a complex with Tup1p and Cyc8p to both activate and repress transcription; cytosolic and nuclear protein involved in osmotic and oxidative stress responses 	XIV	319416	321359	-1
YNL168C	-0.18	0.0282	525.18	596.87	FMP41	Putative protein of unknown function; GFP-fusion protein is induced in response to the DNA-damaging agent MMS; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies 	XIV	318030	318809	-1
YNL169C	-0.21	1.4e-14	592.24	683.54	PSD1	Phosphatidylserine decarboxylase of the mitochondrial inner membrane, converts phosphatidylserine to phosphatidylethanolamine 	XIV	316169	317671	-1
YNL170W	0.46	3.94e-07	38.52	28.02	YNL170W	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	XIV	315978	316373	1
YNL171C	0.77	5e-09	13.67	8.03	YNL171C	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	XIV	315629	315997	-1
YNL172W	-0.17	8.56e-07	302.73	340.63	APC1	Largest subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C), which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition; component of the platform  /.../ of the APC/C, based on structural analysis 	XIV	310636	315882	1
YNL173C	-0.05	0.975	2013.9	2082.22	MDG1	Plasma membrane protein involved in G-protein mediated pheromone signaling pathway; overproduction suppresses bem1 mutations 	XIV	308957	310057	-1
YNL174W	-1.78	0.25	0.18	0.63	YNL174W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; overlaps the verified gene NOP13/YNL175C 	XIV	308074	308646	1
YNL175C	-0.84	0	398.24	712	NOP13	Nucleolar protein found in preribosomal complexes; contains an RNA recognition motif (RRM) 	XIV	307401	308612	-1
YNL176C	-0.31	7.36e-05	988.68	1221.61	TDA7	Cell cycle-regulated gene of unknown function, promoter bound by Fkh2p; null mutant is sensitive to expression of the top1-T722A allele 	XIV	305070	306980	-1
YNL177C	-0.07	0.0783	797.68	835.99	MRPL22	Mitochondrial ribosomal protein of the large subunit 	XIV	303686	304615	-1
YNL178W	-0.37	0	16557.32	21368.6	RPS3	Protein component of the small (40S) ribosomal subunit, has apurinic/apyrimidinic (AP) endonuclease activity; essential for viability; has similarity to E. coli S3 and rat S3 ribosomal proteins 	XIV	302680	303402	1
YNL179C	-0.2	0.00725	67.16	77.39	YNL179C	Dubious open reading frame, unlikely to encode a protein; not conserved in closely related Saccharomyces species; deletion in cyr1 mutant results in loss of stress resistance 	XIV	300666	301103	-1
YNL180C	0	0.971	1045.86	1044.57	RHO5	Non-essential small GTPase of the Rho/Rac subfamily of Ras-like proteins, likely involved in protein kinase C (Pkc1p)-dependent signal transduction pathway that controls cell integrity 	XIV	299654	300649	-1
YNL181W	-0.09	0.305	493.95	524.25	YNL181W	Putative oxidoreductase; required for cell viability 	XIV	298335	299558	1
YNL182C	-1.14	0	232.99	513.6	IPI3	Essential component of the Rix1 complex (Rix1p, Ipi1p, Ipi3p) that is required for processing of ITS2 sequences from 35S pre-rRNA; highly conserved and contains WD40 motifs; Rix1 complex associates with Mdn1p in pre-60S ribosomal particles 	XIV	295960	297627	-1
YNL183C	-0.08	0.681	575.29	607.8	NPR1	Protein kinase that stabilizes several plasma membrane amino acid transporters by antagonizing their ubiquitin-mediated degradation; phosphorylates Aly2p 	XIV	293137	295509	-1
YNL184C	-0.56	9.68e-05	20.08	29.67	YNL184C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	XIV	292557	292883	-1
YNL185C	-0.36	0	299.84	385.08	MRPL19	Mitochondrial ribosomal protein of the large subunit 	XIV	292193	292669	-1
YNL186W	-0.82	0	488.9	860.17	UBP10	Ubiquitin-specific protease that deubiquitinates ubiquitin-protein moieties; may regulate silencing by acting on Sir4p; involved in posttranscriptionally regulating Gap1p and possibly other transporters; primarily located in the nucleus 	XIV	289498	291876	1
YNL187W	-0.19	0.109	159.91	181.99	SWT21	Protein involved in mRNA splicing; contains a consensus nuclear export signal (NES) sequence similar to the consensus sequence recognized by Crm1p; interacts genetically with Prp40p and Tgs1p; contains WD40 repeats 	XIV	287994	289067	1
YNL188W	0.66	0	469.85	296.85	KAR1	Essential protein involved in karyogamy during mating and in spindle pole body duplication during mitosis, localizes to the half-bridge of the spindle pole body, interacts with Spc72p during karyogamy, also interacts with Cdc31p 	XIV	286308	287609	1
YNL189W	-0.28	0	1239.69	1500.2	SRP1	Karyopherin alpha homolog, forms a dimer with karyopherin beta Kap95p to mediate import of nuclear proteins, binds the nuclear localization signal of the substrate during import; may also play a role in regulation of protein degradation 	XIV	284260	285888	1
YNL190W	-0.3	5.44e-15	2148.44	2649.73	YNL190W	Cell wall protein of unknown function; proposed role as a hydrophilin induced by osmotic stress; contains a putative GPI-attachment site 	XIV	282395	283009	1
YNL191W	0.24	5.38e-06	326.16	276.81	DUG3	Probable glutamine amidotransferase, forms a complex with Dug1p and Dug2p to degrade glutathione (GSH) and other peptides containing a gamma-glu-X bond in an alternative pathway to GSH degradation by gamma-glutamyl transpeptidase (Ecm38p) 	XIV	280432	281505	1
YNL192W	0.12	0.934	4014.49	3702.2	CHS1	Chitin synthase I, requires activation from zymogenic form in order to catalyze the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for repairing the chitin septum during cytokinesis; transcription activated by mating factor 	XIV	276502	279897	1
YNL193W	0.59	0	596.06	395.42	YNL193W	Putative protein of unknown function; exhibits a two-hybrid interaction with Yhr151cp in a large-scale analysis 	XIV	274368	276044	1
YNL194C	-0.76	2.98e-09	87.24	148.22	YNL194C	Integral membrane protein required for sporulation and plasma membrane sphingolipid content; has sequence similarity to SUR7 and FMP45; GFP-fusion protein is induced in response to the DNA-damaging agent MMS 	XIV	272710	273615	-1
YNL195C	0.09	0.817	169.87	159.55	YNL195C	Putative protein of unknown function; shares a promoter with YNL194C; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies 	XIV	271523	272308	-1
YNL196C	0.28	6.73e-06	138.01	113.4	SLZ1	Sporulation-specific protein with a leucine zipper motif 	XIV	270275	271171	-1
YNL197C	-0.45	0	859.07	1174.92	WHI3	RNA binding protein that sequesters CLN3 mRNA in cytoplasmic foci; cytoplasmic retention factor for Cdc28p and associated cyclins; regulates cell fate and dose-dependently regulates the critical cell size required for passage through Start 	XIV	267608	269593	-1
YNL198C	-0.98	7.33e-15	7.71	15.17	YNL198C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	XIV	266514	266816	-1
YNL199C	-0.3	0	660.75	812.57	GCR2	Transcriptional activator of genes involved in glycolysis; interacts and functions with the DNA-binding protein Gcr1p 	XIV	264926	266530	-1
YNL200C	0.37	1.76e-11	791.58	610.44	YNL200C	NADHX epimerase; catalyzes isomerization of (R)- and (S)-NADHX; homologous to AIBP in mammals and the N- terminal domain of YjeF in E.coli; enzyme is widespread in eukaryotes, prokaryotes and archaea; the authentic, non-tagged protein is detected in /.../y purified mitochondria in high-throughput studies 	XIV	263713	264453	-1
YNL201C	-0.18	0.0124	361.93	409.41	PSY2	Subunit of protein phosphatase PP4 complex; active complex is composed of catalytic subunit Pph3p and Psy2p, with Psy4p apparently providing additional substrate specificity in some cases; regulates recovery from the DNA damage checkpoint and also t /.../e conversion- and single-strand annealing-mediated pathways of meiotic double-strand break repair; Pph3p and Psy2p localize to foci on meiotic chromosomes; putative homolog of mammalian R3 	XIV	260627	263203	-1
YNL202W	0.11	0.762	47.68	44.06	SPS19	Peroxisomal 2,4-dienoyl-CoA reductase, auxiliary enzyme of fatty acid beta-oxidation; homodimeric enzyme required for growth and sporulation on petroselineate medium; expression induced during late sporulation and in the presence of oleate 	XIV	259578	260456	1
YNL203C	0.16	0.945	8.36	7.48	YNL203C	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	XIV	259439	260050	-1
YNL204C	0.43	3.74e-06	112.34	83.55	SPS18	Protein of unknown function, contains a putative zinc-binding domain; expressed during sporulation 	XIV	258375	259277	-1
YNL205C	0.5	0.66	2.82	1.99	YNL205C	Dubious ORF unlikely to encode a functional protein, based on available experimental and comparative sequence data 	XIV	258155	258577	-1
YNL206C	0.32	0	790.19	632.74	RTT106	Histone chaperone, involved in regulation of chromatin structure in both transcribed and silenced chromosomal regions; affects transcriptional elongation; has a role in regulation of Ty1 transposition 	XIV	256788	258155	-1
YNL207W	-0.23	0.000443	447.52	525.18	RIO2	Essential serine kinase involved in the processing of the 20S pre-rRNA into mature 18S rRNA; has similarity to Rio1p 	XIV	255353	256630	1
YNL208W	-0.19	0.959	8557.32	9772.22	YNL208W	Protein of unknown function; may interact with ribosomes, based on co-purification experiments; authentic, non-tagged protein is detected in purified mitochondria in high-throughput studies; potential orthologs found in other fungi 	XIV	254418	255017	1
YNL209W	-0.55	0	15492.61	22617.83	SSB2	Cytoplasmic ATPase that is a ribosome-associated molecular chaperone, functions with J-protein partner Zuo1p; may be involved in the folding of newly-synthesized polypeptide chains; member of the HSP70 family; homolog of SSB1 	XIV	252059	253900	1
YNL210W	-0.09	0.811	38.45	40.92	MER1	Protein with RNA-binding motifs required for meiosis-specific mRNA splicing; required for chromosome pairing and meiotic recombination; Mer1p regulon embraces four essential meiotic pre-mRNAs: REC107, HFM1, AMA1 and SPO22 	XIV	250931	251743	1
YNL211C	-0.33	2.04e-06	46.76	58.82	YNL211C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YNL211C is not an essential gene 	XIV	250055	250315	-1
YNL212W	0.1	0.0153	868.94	808.76	VID27	Cytoplasmic protein of unknown function; possibly involved in vacuolar protein degradation; not essential for proteasome-dependent degradation of fructose-1,6-bisphosphatase (FBPase); null mutants exhibit normal growth 	XIV	247461	249809	1
YNL213C	-0.01	0.956	294.05	295.35	RRG9	Protein of unknown function; null mutant lacks mitochondrial DNA and cannot grow on glycerol; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies 	XIV	246460	247104	-1
YNL214W	0.24	1.12e-10	154.12	130.06	PEX17	Peroxisomal membrane peroxin and subunit of the docking complex that facilitates the import of peroxisomal matrix proteins; required for peroxisome biogenesis 	XIV	245617	246216	1
YNL215W	0.27	0	1185.47	986.35	IES2	Protein that associates with the INO80 chromatin remodeling complex under low-salt conditions; essential for growth under anaerobic conditions 	XIV	244468	245430	1
YNL216W	-0.38	9.27e-10	612.41	798.69	RAP1	DNA-binding protein involved in either activation or repression of transcription, depending on binding site context; also binds telomere sequences and plays a role in telomeric position effect (silencing) and telomere structure 	XIV	241689	244172	1
YNL217W	-1.45	0	756.71	2071.45	YNL217W	Putative protein of unknown function; weak sequence similarity to bis (5'-nucleotidyl)-tetraphosphatases; (GFP)-fusion protein localizes to the vacuole; null mutant is highly sensitive to azaserine and resistant to sodium-O-vandate 	XIV	240331	241311	1
YNL218W	0.13	0.00721	310.18	284.17	MGS1	Protein with DNA-dependent ATPase and ssDNA annealing activities involved in maintenance of genome; interacts functionally with DNA polymerase delta; homolog of human Werner helicase interacting protein (WHIP) 	XIV	238238	240001	1
YNL219C	0.28	0	1079.36	888.63	ALG9	Mannosyltransferase, involved in N-linked glycosylation; catalyzes the transfer of mannose from Dol-P-Man to lipid-linked oligosaccharides; mutation of the human ortholog causes type 1 congenital disorders of glycosylation 	XIV	235996	237663	-1
YNL220W	-0.85	0	1609.37	2898.73	ADE12	Adenylosuccinate synthase, catalyzes the first step in synthesis of adenosine monophosphate from inosine 5'monophosphate during purine nucleotide biosynthesis; exhibits binding to single-stranded autonomously replicating (ARS) core sequence 	XIV	234413	235714	1
YNL221C	-0.66	0	579.95	919.34	POP1	Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs; binds to the RPR1 RNA subunit in RNase P 	XIV	231068	233695	-1
YNL222W	0.12	0.105	192.13	176.92	SSU72	Transcription/RNA-processing factor that associates with TFIIB and cleavage/polyadenylation factor Pta1p; exhibits phosphatase activity on serine-5 of the RNA polymerase II C-terminal domain; affects start site selection in vivo 	XIV	229094	229714	1
YNL223W	0.33	0	519.1	413.17	ATG4	Conserved cysteine protease required for autophagy; cleaves Atg8p to a form required for autophagosome and Cvt vesicle generation 	XIV	227370	228854	1
YNL224C	-0.17	3.46e-07	520.11	584.97	SQS1	Stimulates the ATPase and helicase activities of Prp43p; acts with Prp43p to stimulate 18s rRNA maturation by Nob1p; overexpression antagonizes the suppression of splicing defects by spp382 mutants; component of pre-ribosomal particles 	XIV	224796	227099	-1
YNL225C	0.74	0	420.36	252.31	CNM67	Component of the spindle pole body outer plaque; required for spindle orientation and mitotic nuclear migration 	XIV	222724	224469	-1
YNL226W	1.04	0.011	2.72	1.32	YNL226W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; overlaps the verified gene JJJ1/YNL227C 	XIV	222239	222649	1
YNL227C	-0.28	0.0303	95.56	115.71	JJJ1	Co-chaperone that stimulates the ATPase activity of Ssa1p, required for a late step of ribosome biogenesis; associated with the cytosolic large ribosomal subunit; contains a J-domain; mutation causes defects in fluid-phase endocytosis 	XIV	220659	222431	-1
YNL228W	0.14	0.964	1.48	1.34	YNL228W	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data; almost completely overlaps ORF YNL227C/JJJ1 	XIV	220645	221421	1
YNL229C	-0.22	0	952.2	1105.89	URE2	Nitrogen catabolite repression transcriptional regulator that acts by inhibition of GLN3 transcription in good nitrogen source; has glutathione peroxidase activity and can mutate to acquire GST activity; altered form creates [URE3] prion 	XIV	219137	220201	-1
YNL230C	-0.17	4.86e-06	227.32	256.36	ELA1	Elongin A; F-box protein that forms a heterodimer with Elc1p and is required for ubiquitin-dependent degradation of the RNA Polymerase II subunit Rpo21p; subunit of the Elongin-Cullin-Socs (ECS) ligase complex 	XIV	217523	218662	-1
YNL231C	-0.77	0	776.55	1326.21	PDR16	Phosphatidylinositol transfer protein (PITP) controlled by the multiple drug resistance regulator Pdr1p, localizes to lipid particles and microsomes, controls levels of various lipids, may regulate lipid synthesis, homologous to Pdr17p 	XIV	215987	217042	-1
YNL232W	-0.18	0.000871	650.9	737.35	CSL4	Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; predicted to contain an S1 RNA binding domain; has similarity to human hCsl4p (EXOSC1) 	XIV	214923	215801	1
YNL233W	0.47	0	581.26	420.54	BNI4	Targeting subunit for Glc7p protein phosphatase, localized to the bud neck, required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p 	XIV	211922	214600	1
YNL234W	0.22	0.00016	462.33	396.3	YNL234W	Protein of unknown function with similarity to globins; has a functional heme-binding domain; mutant has aneuploidy tolerance; transcription induced by stress conditions; may be involved in glucose signaling or metabolism; regulated by Rgt1 	XIV	210233	211513	1
YNL235C	0.56	8.94e-05	13.34	9.04	YNL235C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF SIN4/YNL236W, a subunit of the mediator complex 	XIV	209548	209979	-1
YNL236W	-0.35	0	336.8	429.14	SIN4	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; contributes to both postive and negative transcriptional regulation; dispensible for basal transcription 	XIV	206930	209854	1
YNL237W	0.24	5.52e-14	466.71	395.85	YTP1	Probable type-III integral membrane protein of unknown function, has regions of similarity to mitochondrial electron transport proteins 	XIV	205188	206567	1
