#
# This file created with command: /sw/opt/R/3.2.2/bin/Rscript /cluster/gjb_lab/pschofield/Projects/grna_dag/Github_cleanup/DE_tool_scripts/edgeR.R /cluster/gjb_lab/pschofield/scratch/NOBACK//edgeR/edgeR_package_default//R_exprsFile.txt /cluster/gjb_lab/pschofield/scratch/NOBACK//edgeR/edgeR_package_default//R_phenoFile.txt "                      "/cluster/gjb_lab/pschofield/scratch/NOBACK//edgeR/edgeR_package_default.db
# Output created at: 07:06:59
GeneID	log2foldchange	significance	Snf2	WT	GeneName	Description	Chromosome	Start	End	Strand
YPL092W	0.73	1.57e-16	53.62	89.01	SSU1	Plasma membrane sulfite pump involved in sulfite metabolism and required for efficient sulfite efflux; major facilitator superfamily protein 	XVI	373793	375169	1
YPL093W	1.49	9.85e-52	67.96	191.06	NOG1	Putative GTPase that associates with free 60S ribosomal subunits in the nucleolus and is required for 60S ribosomal subunit biogenesis; constituent of 66S pre-ribosomal particles; member of the ODN family of nucleolar G-proteins 	XVI	370978	372921	1
YPL094C	-0.03	0.193	192.97	188.9	SEC62	Essential subunit of Sec63 complex (Sec63p, Sec62p, Sec66p and Sec72p); with Sec61 complex, Kar2p/BiP and Lhs1p forms a channel competent for SRP-dependent and post-translational SRP-independent protein targeting and import into the ER 	XVI	369839	370663	-1
YPL095C	1.98	0	31.34	123.54	EEB1	Acyl-coenzymeA:ethanol O-acyltransferase responsible for the major part of medium-chain fatty acid ethyl ester biosynthesis during fermentation; possesses short-chain esterase activity; may be involved in lipid metabolism and detoxification 	XVI	368071	369441	-1
YPL096C-A	-0.07	0.267	24.79	23.71	ERI1	Endoplasmic reticulum membrane protein that binds to and inhibits GTP-bound Ras2p at the ER; component of the GPI-GnT complex which catalyzes the first step in GPI-anchor biosynthesis; probable homolog of mammalian PIG-Y protein 	XVI	366529	366735	-1
YPL096W	-0.2	5.41e-14	63.56	55.23	PNG1	Conserved peptide N-glycanase required for deglycosylation of misfolded glycoproteins during proteasome-dependent degradation; localizes to the cytoplasm and nucleus; activity is enhanced by interaction with Rad23p 	XVI	366927	368018	1
YPL097W	-0.19	4.48e-07	31.9	28	MSY1	Mitochondrial tyrosyl-tRNA synthetase 	XVI	364952	366430	1
YPL098C	0.08	0.108	69.98	73.82	MGR2	Protein required for growth of cells lacking the mitochondrial genome 	XVI	364386	364727	-1
YPL099C	-0.08	0.0386	28.13	26.6	AIM43	Protein of unknown function; the authentic, non-tagged protein is detected in purified mitochondria in high-throughput studies; null mutant displays elevated frequency of mitochondrial genome loss 	XVI	363520	364068	-1
YPL100W	0.05	0.0614	58.03	60.14	ATG21	Phosphoinositide binding protein required for vesicle formation in the cytoplasm-to-vacuole targeting (Cvt) pathway; binds both phosphatidylinositol (3,5)-bisphosphate and phosphatidylinositol 3-phosphate; WD-40 repeat protein 	XVI	361872	363362	1
YPL101W	0.08	0.0183	54.96	57.9	ELP4	Subunit of Elongator complex, which is required for modification of wobble nucleosides in tRNA; required for Elongator structural integrity 	XVI	360209	361579	1
YPL102C	0.43	0.431	0.07	0.09	YPL102C	Dubious open reading frame, not conserved in closely related Saccharomyces species; deletion mutation enhances replication of Brome mosaic virus in S. cerevisiae, but this is likely due to effects on the overlapping gene ELP4 	XVI	360003	360305	-1
YPL103C	0.27	4.3e-12	33.7	40.57	FMP30	Mitochondrial inner membrane protein with a role in maintaining mitochondrial morphology and normal cardiolipin levels; proposed to be involved in N-acylethanolamine metabolism; related to mammalian N-acylPE-specific phospholipase D 	XVI	358000	359406	-1
YPL104W	0.28	3.52e-27	38.33	46.59	MSD1	Mitochondrial aspartyl-tRNA synthetase, required for acylation of aspartyl-tRNA; yeast and bacterial aspartyl-, asparaginyl-, and lysyl-tRNA synthetases contain regions with high sequence similarity, suggesting a common ancestral gene 	XVI	355700	357676	1
YPL105C	0.14	2.38e-05	193.22	213.28	SYH1	Protein of unknown function that influences nuclear pore distribution; co-purifies with ribosomes; contains a GYF domain, which bind proline-rich sequences; deletion extends chronological lifespan 	XVI	352863	355412	-1
YPL106C	0.22	7.06e-11	1107.19	1292.29	SSE1	ATPase that is a component of the heat shock protein Hsp90 chaperone complex; binds unfolded proteins; member of the heat shock protein 70 (HSP70) family; localized to the cytoplasm 	XVI	350194	352275	-1
YPL107W	-0.62	2.25e-71	40.46	26.28	YPL107W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YPL107W is not an essential gene 	XVI	349119	349865	1
YPL108W	-0.06	0.222	13.93	13.38	YPL108W	Cytoplasmic protein of unknown function; non-essential gene that is induced in a GDH1 deleted strain with altered redox metabolism; GFP-fusion protein is induced in response to the DNA-damaging agent MMS 	XVI	348446	348952	1
YPL109C	0.15	0.000128	29.45	32.67	YPL109C	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies 	XVI	345264	347389	-1
YPL110C	0.34	2.05e-12	80.04	101.06	GDE1	Glycerophosphocholine (GroPCho) phosphodiesterase; hydrolyzes GroPCho to choline and glycerolphosphate, for use as a phosphate source and as a precursor for phosphocholine synthesis; may interact with ribosomes 	XVI	341068	344739	-1
YPL111W	-0.03	0.617	150.39	147.27	CAR1	Arginase, responsible for arginine degradation, expression responds to both induction by arginine and nitrogen catabolite repression; disruption enhances freeze tolerance 	XVI	339944	340945	1
YPL112C	-0.23	7.03e-15	63.42	53.89	PEX25	Peripheral peroxisomal membrane peroxin required for the regulation of peroxisome size and maintenance, recruits GTPase Rho1p to peroxisomes, induced by oleate, interacts with homologous protein Pex27p 	XVI	337436	338620	-1
YPL113C	-0.49	9.3e-24	15.97	11.39	YPL113C	Glyoxylate reductase; acts on glyoxylate and hydroxypyruvate substrates; YPL113C is not an essential gene 	XVI	335953	337143	-1
YPL114W	-0.66	0.015	0.22	0.13	YPL114W	Dubious open reading frame, unlikely to encode a functional protein; largely overlaps ORF YPL113C; diploid deletion in BY4743 strain background exhibits high budding index 	XVI	335948	336367	1
YPL115C	0.27	3.09e-26	70.96	85.52	BEM3	Rho GTPase activating protein (RhoGAP) involved in control of the cytoskeleton organization; targets the essential Rho-GTPase Cdc42p, which controls establishment and maintenance of cell polarity, including bud-site assembly 	XVI	332100	335486	-1
YPL116W	-0.21	3.83e-09	79.85	69.14	HOS3	Trichostatin A-insensitive homodimeric histone deacetylase (HDAC) with specificity in vitro for histones H3, H4, H2A, and H2B; similar to Hda1p, Rpd3p, Hos1p, and Hos2p; deletion results in increased histone acetylation at rDNA repeats 	XVI	329606	331699	1
YPL117C	0.35	3.92e-20	117.52	149.37	IDI1	Isopentenyl diphosphate:dimethylallyl diphosphate isomerase (IPP isomerase), catalyzes an essential activation step in the isoprenoid biosynthetic pathway; required for viability 	XVI	327864	328730	-1
YPL118W	0.06	0.0388	96.31	100.43	MRP51	Mitochondrial ribosomal protein of the small subunit; MRP51 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader sequences 	XVI	326628	327662	1
YPL119C	-0.04	0.343	31.18	30.34	DBP1	Putative ATP-dependent RNA helicase of the DEAD-box protein family; mutants show reduced stability of the 40S ribosomal subunit scanning through 5' untranslated regions of mRNAs 	XVI	324411	326264	-1
YPL119C-A	-0.65	1.08e-06	5.63	3.58	YPL119C-A	Putative protein of unknown function; identified by expression profiling and mass spectrometry 	XVI	324024	324287	-1
YPL120W	0.03	0.494	21.46	21.92	VPS30	Subunit of phosphatidylinositol (PtdIns) 3-kinase complexes I and II; Complex I is essential in autophagy and Complex II is required for vacuolar protein sorting; ortholog of the higher eukaryotic gene Beclin 1 	XVI	322071	323744	1
YPL121C	-0.28	0.101	0.64	0.52	MEI5	Meiosis specific protein involved in DMC1-dependent meiotic recombination, forms heterodimer with Sae3p; proposed to be an assembly factor for Dmc1p 	XVI	320962	321630	-1
YPL122C	0.17	0.00126	34.64	38.95	TFB2	Subunit of TFIIH and nucleotide excision repair factor 3 complexes, involved in transcription initiation, required for nucleotide excision repair, similar to 52 kDa subunit of human TFIIH 	XVI	319226	320767	-1
YPL123C	-0.29	2.23e-06	48.73	39.99	RNY1	Vacuolar RNase of the T(2) family, relocalizes to the cytosol where it cleaves tRNAs upon oxidative or stationary phase stress; promotes apoptosis under stress conditions and this function is independent of its catalytic activity 	XVI	317641	318945	-1
YPL124W	-0.64	4.41e-57	18	11.57	SPC29	Inner plaque spindle pole body (SPB) component, links the central plaque component Spc42p to the inner plaque component Spc110p; required for SPB duplication 	XVI	316755	317516	1
YPL125W	0.21	8.18e-07	63.36	73.32	KAP120	Karyopherin responsible for the nuclear import of ribosome maturation factor Rfp1p 	XVI	313388	316486	1
YPL126W	1.04	4.22e-39	64.2	132.21	NAN1	U3 snoRNP protein, component of the small (ribosomal) subunit (SSU) processosome containing U3 snoRNA; required for the biogenesis of18S rRNA 	XVI	310210	312900	1
YPL127C	-0.21	2.23e-14	166.07	143.3	HHO1	Histone H1, a linker histone required for nucleosome packaging at restricted sites; suppresses DNA repair involving homologous recombination; not required for telomeric silencing, basal transcriptional repression, or efficient sporulation 	XVI	308828	309604	-1
YPL128C	0.09	0.0126	28.83	30.69	TBF1	Telobox-containing general regulatory factor; binds TTAGGG repeats within subtelomeric anti-silencing regions (STARs), blocking silent chromatin propagation; binds majority of snoRNA gene promoters, required for full snoRNA expression; caps DSB flan /.../ long T2AG3 repeats and blocks checkpoint activation 	XVI	306533	308221	-1
YPL129W	0.09	8.1e-05	111.46	118.44	TAF14	Subunit of TFIID, TFIIF, INO80, SWI/SNF, and NuA3 complexes, involved in RNA polymerase II transcription initiation and in chromatin modification; contains a YEATS domain 	XVI	305298	306137	1
YPL130W	-0.14	0.504	4.22	3.83	SPO19	Meiosis-specific prospore protein; required to produce bending force necessary for proper assembly of the prospore membrane during sporulation; identified as a weak high-copy suppressor of the spo1-1 ts mutation 	XVI	304387	305058	1
YPL131W	0.4	1.07e-27	2393.91	3159.15	RPL5	Protein component of the large (60S) ribosomal subunit with similarity to E. coli L18 and rat L5 ribosomal proteins; binds 5S rRNA and is required for 60S subunit assembly 	XVI	303121	304014	1
YPL132W	0.45	8.91e-30	23.39	31.88	COX11	Mitochondrial inner membrane protein required for delivery of copper to the Cox1p subunit of cytochrome c oxidase; association with mitochondrial ribosomes suggests that copper delivery may occur during translation of Cox1p 	XVI	301716	302618	1
YPL133C	0.15	0.000126	34.55	38.27	RDS2	Transcription factor involved in regulating gluconeogenesis and glyoxylate cycle genes; member of the zinc cluster family of proteins; confers resistance to ketoconazole 	XVI	299888	301228	-1
YPL134C	-1.32	2.94e-189	99.43	39.78	ODC1	Mitochondrial inner membrane transporter, exports 2-oxoadipate and 2-oxoglutarate from the mitochondrial matrix to the cytosol for lysine and glutamate biosynthesis and lysine catabolism; suppresses, in multicopy, an fmc1 null mutation 	XVI	298571	299503	-1
YPL135W	-0.02	0.757	99.84	98.7	ISU1	Conserved protein of the mitochondrial matrix, performs a scaffolding function during assembly of iron-sulfur clusters, interacts physically and functionally with yeast frataxin (Yfh1p); isu1 isu2 double mutant is inviable 	XVI	297553	298050	1
YPL136W	1.06	0.000179	0.13	0.28	YPL136W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; completely overlaps the verified gene GIP3/YPL137C 	XVI	296286	296654	1
YPL137C	0.12	1.56e-05	108.54	118.11	GIP3	Glc7-interacting protein whose overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes, based on co-purification experiments 	XVI	292817	296647	-1
YPL138C	-0.27	1.68e-21	37.74	31.13	SPP1	Subunit of COMPASS (Set1C), a complex which methylates histone H3 on lysine 4 and is required in telomeric transcriptional silencing; interacts with Orc2p; PHD finger domain protein similar to human CGBP, an unmethylated CpG binding protein 	XVI	291366	292427	-1
YPL139C	-0.11	9.12e-05	66.13	61.44	UME1	Negative regulator of meiosis, required for repression of a subset of meiotic genes during vegetative growth, binding of histone deacetylase Rpd3p required for activity, contains a NEE box and a WD repeat motif; homologous with Wtm1p, Wtm2p 	XVI	289669	291051	-1
YPL140C	0.14	1.72e-07	39.55	43.6	MKK2	Mitogen-activated kinase kinase involved in protein kinase C signaling pathway that controls cell integrity; upon activation by Bck1p phosphorylates downstream target, Slt2p; functionally redundant with Mkk1p 	XVI	287514	289034	-1
YPL141C	0.15	0.000385	40.91	45.49	FRK1	Putative protein kinase; similar to Kin4p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; interacts with rRNA transcription and ribosome biogenesis factors and the long chain fatty acyl-CoA synthetase Faa3 	XVI	283464	286061	-1
YPL142C	0.17	0.434	5.27	5.92	YPL142C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; completely overlaps the verified ORF RPL33A/YPL143W, a component of the large (60S) ribosomal subunit 	XVI	282686	283003	-1
YPL143W	0.25	0.00431	31.44	37.49	RPL33A	N-terminally acetylated ribosomal protein L37 of the large (60S) ribosomal subunit, nearly identical to Rpl33Bp and has similarity to rat L35a; rpl33a null mutant exhibits slow growth while rpl33a rpl33b double null mutant is inviable 	XVI	282122	282970	1
YPL144W	-0.4	1.22e-20	22.35	16.95	POC4	Component of a heterodimeric Poc4p-Irc25p chaperone involved in assembly of alpha subunits into the 20S proteasome; may regulate formation of proteasome isoforms with alternative subunits under different conditions 	XVI	280480	280926	1
YPL145C	0.43	8.36e-44	135.63	183.04	KES1	Member of the oxysterol binding protein family, which includes seven yeast homologs; involved in negative regulation of Sec14p-dependent Golgi complex secretory functions, peripheral membrane protein that localizes to the Golgi complex 	XVI	278395	279699	-1
YPL146C	0.45	1.68e-06	68.68	94.03	NOP53	Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p; null mutant is viable but growth is severely impaired 	XVI	276162	277529	-1
YPL147W	-0.75	2.07e-31	43.37	25.88	PXA1	Subunit of a heterodimeric peroxisomal ATP-binding cassette transporter complex (Pxa1p-Pxa2p), required for import of long-chain fatty acids into peroxisomes; similarity to human adrenoleukodystrophy transporter and ALD-related proteins 	XVI	273255	275867	1
YPL148C	-0.41	9.71e-20	15.12	11.44	PPT2	Phosphopantetheine:protein transferase (PPTase), activates mitochondrial acyl carrier protein (Acp1p) by phosphopantetheinylation 	XVI	272294	272815	-1
YPL149W	-0.32	4.33e-06	64.53	51.8	ATG5	Conserved protein involved in autophagy and the Cvt pathway; undergoes conjugation with Atg12p to form a complex involved in Atg8p lipidation; conjugated Atg12p also forms a complex with Atg16p that is essential for autophagosome formation 	XVI	271310	272194	1
YPL150W	-0.33	1.26e-39	71.79	56.96	YPL150W	Putative protein kinase of unknown cellular role; binds phosphatidylinositols and cardiolipin in a large-scale study 	XVI	268188	270893	1
YPL151C	0.07	0.0182	61.31	64.18	PRP46	Member of the NineTeen Complex (NTC) that contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2, U5, and U6 snRNAs 	XVI	266180	267535	-1
YPL152W	-0.01	0.743	25.39	25.13	RRD2	Activator of the phosphotyrosyl phosphatase activity of PP2A,peptidyl-prolyl cis/trans-isomerase; regulates G1 phase progression, the osmoresponse, microtubule dynamics; subunit of the Tap42p-Pph21p-Rrd2p complex 	XVI	265028	266104	1
YPL152W-A	-0.45	0.0652	0.27	0.2	YPL152W-A	Identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching 	XVI	264602	264700	1
YPL153C	-0.73	1.14e-80	36.83	22.11	RAD53	Protein kinase, required for cell-cycle arrest in response to DNA damage; activated by trans autophosphorylation when interacting with hyperphosphorylated Rad9p; also interacts with ARS1 and plays a role in initiation of DNA replication 	XVI	261727	264192	-1
YPL154C	-0.16	0.0012	1118.46	1003.17	PEP4	Vacuolar aspartyl protease (proteinase A), required for the posttranslational precursor maturation of vacuolar proteinases; important for protein turnover after oxidative damage; synthesized as a zymogen, self-activates 	XVI	259714	260931	-1
YPL155C	-0.1	0.00505	58.05	54.22	KIP2	Kinesin-related motor protein involved in mitotic spindle positioning, stabilizes microtubules by targeting Bik1p to the plus end; Kip2p levels are controlled during the cell cycle 	XVI	257216	259336	-1
YPL156C	0.74	1.52e-35	33.23	55.38	PRM4	Pheromone-regulated protein proposed to be involved in mating; predicted to have 1 transmembrane segment; transcriptionally regulated by Ste12p during mating and by Cat8p during the diauxic shift 	XVI	255913	256767	-1
YPL157W	-0.54	2.58e-21	43.78	30.08	TGS1	Trimethyl guanosine synthase, conserved nucleolar methyl transferase that converts the m(7)G cap structure of snRNAs, snoRNAs, and telomerase TLC1 RNA to m(2,2,7)G; also required for nucleolar assembly and splicing of meiotic pre-mRNAs 	XVI	254814	255761	1
YPL158C	0.03	0.502	32.53	33.17	AIM44	Protein of unknown function; GFP-fusion protein localizes to the bud neck; transcription is regulated by Swi5p; null mutant displays elevated frequency of mitochondrial genome loss 	XVI	252034	254310	-1
YPL159C	-0.24	1.36e-17	58.33	49.47	PET20	Mitochondrial protein, required for respiratory growth under some conditions and for stability of the mitochondrial genome 	XVI	250907	251668	-1
YPL160W	0.24	5.08e-08	347.31	411.28	CDC60	Cytosolic leucyl tRNA synthetase, ligates leucine to the appropriate tRNA 	XVI	246990	250262	1
YPL161C	-0.1	0.0033	39.83	37.2	BEM4	Protein involved in establishment of cell polarity and bud emergence; interacts with the Rho1p small GTP-binding protein and with the Rho-type GTPase Cdc42p; involved in maintenance of proper telomere length 	XVI	244319	246220	-1
YPL162C	-0.34	4.37e-30	36.75	29.01	YPL162C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the membrane of vacuole with cell cycle-correlated morphology 	XVI	243206	244027	-1
YPL163C	1.35	2.11e-150	92.82	236.54	SVS1	Cell wall and vacuolar protein, required for wild-type resistance to vanadate 	XVI	241918	242700	-1
YPL164C	-0.17	2.13e-08	42.14	37.38	MLH3	Protein involved in DNA mismatch repair and crossing-over during meiotic recombination; forms a complex with Mlh1p; mammalian homolog is implicated mammalian microsatellite instability 	XVI	239350	241497	-1
YPL165C	-0.33	3.74e-13	54	42.94	SET6	SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis, may be involved in compound availability 	XVI	237956	239077	-1
YPL166W	0.2	0.000512	11.39	13.15	ATG29	Autophagy-specific protein that is required for recruitment of other ATG proteins to the pre-autophagosomal structure (PAS); interacts with Atg17p and localizas to the PAS in a manner interdependent with Atg17p and Cis1p; not conserved 	XVI	237338	237979	1
YPL167C	0.08	0.023	38.93	41.23	REV3	Catalytic subunit of DNA polymerase zeta, involved in translesion synthesis during post-replication repair; required for mutagenesis induced by DNA damage; involved in double-strand break repair 	XVI	232593	237107	-1
YPL168W	-0.22	3.84e-09	46.12	39.45	YPL168W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion; expression may be cell cycle-regulated 	XVI	231217	232509	1
YPL169C	0.05	0.116	109.28	112.89	MEX67	Poly(A)RNA binding protein involved in nuclear mRNA export, component of the nuclear pore; ortholog of human TAP 	XVI	229039	230838	-1
YPL170W	0.24	0.00057	93.72	110.65	DAP1	Heme-binding protein involved in regulation of cytochrome P450 protein Erg11p; damage response protein, related to mammalian membrane progesterone receptors; mutations lead to defects in telomeres, mitochondria, and sterol synthesis 	XVI	228314	228772	1
YPL171C	-0.45	2.75e-07	11.18	8.2	OYE3	Conserved NADPH oxidoreductase containing flavin mononucleotide (FMN), homologous to Oye2p with different ligand binding and catalytic properties; has potential roles in oxidative stress response and programmed cell death 	XVI	226169	227371	-1
YPL172C	0.21	2.45e-10	47.72	55.17	COX10	Heme A:farnesyltransferase, catalyzes the first step in the conversion of protoheme to the heme A prosthetic group required for cytochrome c oxidase activity; human ortholog is associated with mitochondrial disorders 	XVI	224353	225741	-1
YPL173W	0.23	7.4e-16	63.1	74.11	MRPL40	Mitochondrial ribosomal protein of the large subunit 	XVI	223143	224036	1
YPL174C	-0.24	3.37e-08	41.58	35.24	NIP100	Large subunit of the dynactin complex, which is involved in partitioning the mitotic spindle between mother and daughter cells; putative ortholog of mammalian p150(glued) 	XVI	220167	222773	-1
YPL175W	-0.09	0.00213	54.36	51.22	SPT14	UDP-GlcNAc-binding and catalytic subunit of the enzyme that mediates the first step in glycosylphosphatidylinositol (GPI) biosynthesis, mutations cause defects in transcription and in biogenesis of cell wall proteins 	XVI	218630	220088	1
YPL176C	-0.18	1.38e-10	111.03	97.81	TRE1	Plasma membrane protein that binds to Bsd2p and regulates ubiquitylation and vacuolar degradation of the metal transporter Smf1p; function is redundant with that of Tre2p; has similarity to transferrin receptors 	XVI	216012	218363	-1
YPL177C	0.43	1.08e-20	74.1	100.16	CUP9	Homeodomain-containing transcriptional repressor of PTR2, which encodes a major peptide transporter; imported peptides activate ubiquitin-dependent proteolysis, resulting in degradation of Cup9p and de-repression of PTR2 transcription 	XVI	213042	213962	-1
YPL178W	0.02	0.608	144.04	145.74	CBC2	Small subunit of the heterodimeric cap binding complex that also contains Sto1p, component of the spliceosomal commitment complex; interacts with Npl3p, possibly to package mRNA for export from the nucleus; contains an RNA-binding motif 	XVI	212158	212784	1
YPL179W	0.19	1.55e-10	136.12	154.72	PPQ1	Putative protein serine/threonine phosphatase; null mutation enhances efficiency of translational suppressors 	XVI	208157	209806	1
YPL180W	-0.21	2.26e-13	77.87	67.33	TCO89	Subunit of TORC1 (Tor1p or Tor2p-Kog1p-Lst8p-Tco89p), a complex that regulates growth in response to nutrient availability; cooperates with Ssd1p in the maintenance of cellular integrity; deletion strains are hypersensitive to rapamycin 	XVI	205248	207647	1
YPL181W	0.18	3.21e-13	100.71	114.31	CTI6	Protein that relieves transcriptional repression by binding to the Cyc8p-Tup1p corepressor and recruiting the SAGA complex to the repressed promoter; contains a PHD finger domain 	XVI	203421	204941	1
YPL182C	0.25	0.00209	2.18	2.62	YPL182C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene CTI6/YPL181W 	XVI	203306	203689	-1
YPL183C	0.75	4.43e-25	33.8	56.76	RTT10	WD40 domain-containing protein involved in endosomal recycling; forms a complex with Rrt2p that functions in the retromer-mediated pathway for recycling internalized cell-surface proteins; has a role in regulation of Ty1 transposition; human ortholo /.../DR6 	XVI	199495	202536	-1
YPL183W-A	0.1	0.0185	24	25.83	RTC6	Protein involved translation; mutants have defects in biogenesis of nuclear ribosomes; sequence similar to prokaryotic ribosomal protein L36, may be a mitochondrial ribosomal protein encoded in the nucleus 	XVI	199095	199376	1
YPL184C	-0.21	3.58e-24	178.62	154.25	MRN1	RNA-binding protein proposed to be involved in translational regulation; binds specific categories of mRNAs, including those that contain upstream open reading frames (uORFs) and internal ribosome entry sites (IRES) 	XVI	195950	197788	-1
YPL185W	-0.3	0.000415	3.4	2.78	YPL185W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene UIP4/YPL186C 	XVI	195253	195648	1
YPL186C	-0.16	0.0278	23.95	21.44	UIP4	Protein that interacts with Ulp1p, a Ubl (ubiquitin-like protein)-specific protease for Smt3p protein conjugates; detected in a phosphorylated state in the mitochondrial outer membrane; also detected in ER and nuclear envelope 	XVI	194512	195426	-1
YPL187W	-1.37	7.99e-14	0.67	0.25	MF(ALPHA)1	Mating pheromone alpha-factor, made by alpha cells; interacts with mating type a cells to induce cell cycle arrest and other responses leading to mating; also encoded by MF(ALPHA)2, although MF(ALPHA)1 produces most alpha-factor 	XVI	193648	194145	1
YPL188W	-0.58	2.8e-49	49.91	33.47	POS5	Mitochondrial NADH kinase, phosphorylates NADH; also phosphorylates NAD(+) with lower specificity; required for the response to oxidative stress 	XVI	191406	192650	1
YPL189C-A	-0.03	0.523	31.02	30.38	COA2	Cytochrome oxidase assembly factor; null mutation results in respiratory deficiency with specific loss of cytochrome oxidase activity; functions downstream of assembly factors Mss51p and Coa1p and interacts with assembly factor Shy1p 	XVI	188307	188513	-1
YPL189W	0.27	1.89e-05	6.92	8.26	GUP2	Probable membrane protein with a possible role in proton symport of glycerol; member of the MBOAT family of putative membrane-bound O-acyltransferases; Gup1p homolog 	XVI	189154	190983	1
YPL190C	0.32	9.06e-22	165.81	207.09	NAB3	Single stranded RNA binding protein; subunit of Nrd1 complex (Nrd1p-Nab3p-Sen1p); acidic ribonucleoprotein; required for termination of non-poly(A) transcripts and efficient splicing 	XVI	185317	187725	-1
YPL191C	-0.18	0.000347	21.96	19.48	YPL191C	Putative protein of unknown function; diploid deletion strain exhibits high budding index; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm 	XVI	183597	184679	-1
YPL192C	0.33	0.000202	5.96	7.46	PRM3	Pheromone-regulated protein required for nuclear envelope fusion during karyogamy; localizes to the outer face of the nuclear membrane; interacts with Kar5p at the spindle pole body 	XVI	182655	183056	-1
YPL193W	0.18	0.000441	36.86	41.86	RSA1	Protein involved in the assembly of 60S ribosomal subunits; functionally interacts with Dbp6p; functions in a late nucleoplasmic step of the assembly 	XVI	181403	182548	1
YPL194W	-0.35	7.75e-27	23.27	18.23	DDC1	DNA damage checkpoint protein, part of a PCNA-like complex required for DNA damage response, required for pachytene checkpoint to inhibit cell cycle in response to unrepaired recombination intermediates; potential Cdc28p substrate 	XVI	179277	181115	1
YPL195W	-0.01	0.904	96.09	95.47	APL5	Delta adaptin-like subunit of the clathrin associated protein complex (AP-3); functions in transport of alkaline phosphatase to the vacuole via the alternate pathway, suppressor of loss of casein kinase 1 function 	XVI	176223	179021	1
YPL196W	-0.12	0.00215	74.93	68.92	OXR1	Protein of unknown function required for normal levels of resistance to oxidative damage, null mutants are sensitive to hydrogen peroxide; member of a conserved family of proteins found in eukaryotes 	XVI	175043	175864	1
YPL197C	0.68	2.17e-08	3.05	4.87	YPL197C	Dubious open reading frame unlikely to encode a protein, based on experimental and comparative sequence data; partially overlaps the ribosomal gene RPB7B 	XVI	174343	174756	-1
YPL198W	0.57	4.31e-27	274.82	407.01	RPL7B	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl7Ap and has similarity to E. coli L30 and rat L7 ribosomal proteins; contains a conserved C-terminal Nucleic acid Binding Domain (NDB2) 	XVI	173152	174702	1
YPL199C	-0.05	0.154	94.83	91.88	YPL199C	Putative protein of unknown function, predicted to be palmitoylated 	XVI	172033	172755	-1
YPL200W	0.25	0.0573	1.23	1.45	CSM4	Protein required for accurate chromosome segregation during meiosis; involved in meiotic telomere clustering (bouquet formation) and telomere-led rapid prophase movements 	XVI	171484	171954	1
YPL201C	0	1	6.09	6.06	YIG1	Protein that interacts with glycerol 3-phosphatase and plays a role in anaerobic glycerol production; localizes to the nucleus and cytosol 	XVI	169770	171155	-1
YPL202C	-0.01	0.79	39.61	39.29	AFT2	Iron-regulated transcriptional activator; activates genes involved in intracellular iron use and required for iron homeostasis and resistance to oxidative stress; similar to Aft1p 	XVI	168088	169338	-1
YPL203W	0.1	0.0123	121.17	129.89	TPK2	cAMP-dependent protein kinase catalytic subunit; promotes vegetative growth in response to nutrients via the Ras-cAMP signaling pathway; partially redundant with Tpk1p and Tpk3p; localizes to P-bodies during stationary phase 	XVI	166256	167398	1
YPL204W	0.13	9.18e-07	219.79	240.1	HRR25	Protein kinase involved in regulating diverse events including vesicular trafficking, DNA repair, and chromosome segregation; binds the CTD of RNA pol II; homolog of mammalian casein kinase 1delta (CK1delta) 	XVI	164276	165760	1
YPL205C	0.38	0.000535	4.89	6.38	YPL205C	Hypothetical protein; deletion of locus affects telomere length 	XVI	163922	164266	-1
YPL206C	-0.32	1.01e-14	126.36	101.42	PGC1	Phosphatidyl Glycerol phospholipase C; regulates the phosphatidylglycerol (PG) content via a phospholipase C-type degradation mechanism; contains glycerophosphodiester phosphodiesterase motifs 	XVI	162632	163597	-1
