#
# This file created with command: /sw/opt/R/3.2.2/bin/Rscript /cluster/gjb_lab/pschofield/Projects/grna_dag/Github_cleanup/DE_tool_scripts/deseq.R /cluster/gjb_lab/pschofield/scratch/NOBACK//deseq/deseq_package_default//R_exprsFile.txt /cluster/gjb_lab/pschofield/scratch/NOBACK//deseq/deseq_package_default//R_phenoFile.txt "                      "/cluster/gjb_lab/pschofield/scratch/NOBACK//deseq/deseq_package_default.db
# Output created at: 06:58:45
GeneID	log2foldchange	significance	mean.c1	mean.c2	GeneName	Description	Chromosome	Start	End	Strand
YKL136W	-0.151546481541403	0.338903530665005	14.1021517122109	12.6959541651861	YKL136W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF APL2/YKL135C 	XI	186416	186814	1
YNL303W	0.191796966021738	0.339355846207621	61.8948288048655	70.6953755524935	YNL303W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	XIV	61510	61857	1
YLL005C	-0.0976872163196948	0.339635647499431	227.127305653441	212.257266371153	SPO75	Meiosis-specific protein of unknown function, required for spore wall formation during sporulation; dispensable for both nuclear divisions during meiosis 	XII	137940	140546	-1
YMR158W-B	0.679598450218151	0.339918505718308	0.382611581578511	0.612826631963395	YMR158W-B	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; overlaps the verified gene ATG16/YMR159C 	XIII	574471	574791	1
YKL155C	0.0425580562318833	0.340673749372275	371.397785558979	382.516841809905	RSM22	Mitochondrial ribosomal protein of the small subunit; also predicted to be an S-adenosylmethionine-dependent methyltransferase 	XI	159456	161342	-1
YBL105C	-0.0607303614862332	0.340722907035585	1637.17127274343	1569.6848081514	PKC1	Protein serine/threonine kinase essential for cell wall remodeling during growth; localized to sites of polarized growth and the mother-daughter bud neck; homolog of the alpha, beta, and gamma isoforms of mammalian protein kinase C (PKC) 	II	14241	17696	-1
YLR171W	0.309545164101821	0.341766181559242	1.7767020599681	2.20189692667501	YLR171W	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	XII	500733	501122	1
YGR295C	-0.0571646129388217	0.342887062610965	1108.10662779227	1065.05807466662	COS6	Protein of unknown function, member of the DUP380 subfamily of conserved, often subtelomerically-encoded proteins 	VII	1081584	1082729	-1
YPR196W	0.0634787118777895	0.343927180337297	121.21180673303	126.664210660674	YPR196W	Putative maltose activator 	XVI	931376	932788	1
YIL156W	-0.0525110011642168	0.346318714198996	630.095405570527	607.573644224393	UBP7	Ubiquitin-specific protease that cleaves ubiquitin-protein fusions 	IX	48091	51306	1
YNL071W	-0.0392347136258421	0.346318714198996	5196.35552452004	5056.9426841494	LAT1	Dihydrolipoamide acetyltransferase component (E2) of pyruvate dehydrogenase complex, which catalyzes the oxidative decarboxylation of pyruvate to acetyl-CoA 	XIV	491523	492971	1
YOR311C	-0.0492951255442485	0.346318714198996	815.731964926823	788.330209258038	DGK1	Diacylglycerol kinase, localized to the endoplasmic reticulum (ER); overproduction induces enlargement of ER-like membrane structures and suppresses a temperature-sensitive sly1 mutation; contains a CTP transferase domain 	XV	899056	899928	-1
tF(GAA)N	0.606726827716105	0.346648929117258	0.383543972129081	0.584060903546608	tF(GAA)N	Phenylalanine tRNA (tRNA-Phe), predicted by tRNAscan-SE analysis 	XIV	374869	374959	1
YDR438W	-0.0644628314983515	0.346648929117258	283.639795018147	271.245109676127	THI74	Mitochondrial transporter repressible by thiamine 	IV	1338274	1339386	1
YKL028W	-0.0548536550333194	0.348141088154199	1425.93430788786	1372.73568232587	TFA1	TFIIE large subunit, involved in recruitment of RNA polymerase II to the promoter, activation of TFIIH, and promoter opening 	XI	385758	387206	1
YCL011C	0.0485563194487079	0.348776250978351	2936.63511206215	3037.15457521198	GBP2	Poly(A+) RNA-binding protein, involved in the export of mRNAs from the nucleus to the cytoplasm; similar to Hrb1p and Npl3p; also binds single-stranded telomeric repeat sequence in vitro 	III	102075	103358	-1
YOR326W	-0.0666315065673018	0.348776250978351	2499.07881388985	2386.28257863247	MYO2	One of two type V myosin motors (along with MYO4) involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles, the vacuole, late Golgi elements, peroxisomes, and the mitotic spindle 	XV	925721	930445	1
YKL111C	-0.447789903606645	0.349751444733982	1.73857459020151	1.27466228280886	YKL111C	Dubious open reading frame, unlikely to encode a protein; not conserved in closely related <i>Saccharomyces</i> species; partially overlaps the verified essential gene ABF1 	XI	228464	228799	-1
YPR028W	0.0510306065685925	0.349891445079355	2995.63798665206	3103.49515954395	YOP1	Membrane protein that interacts with Yip1p to mediate membrane traffic; interacts with Sey1p to maintain ER morphology; overexpression leads to cell death and accumulation of internal cell membranes 	XVI	623527	624202	1
YJL049W	-0.0617622482968857	0.351200883979893	305.817880131342	293.001999589434	YJL049W	Putative protein of unknown function; YJL049W is a non-essential gene 	X	345973	347325	1
YLR148W	-0.0732225194573207	0.351273477663049	362.823281036089	344.868058139833	PEP3	Component of CORVET tethering complex; vacuolar peripheral membrane protein that promotes vesicular docking/fusion reactions in conjunction with SNARE proteins, required for vacuolar biogenesis 	XII	434641	437397	1
snR189	0.160410058249476	0.351894405112965	9.67982863676521	10.8182224688118	SNR189	H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at position U2735 and small subunit (SSU) rRNA at position U466 	III	178610	178798	-1
YBR110W	-0.0535790551213436	0.35236993056531	734.920235580302	708.127243008676	ALG1	Mannosyltransferase, involved in asparagine-linked glycosylation in the endoplasmic reticulum (ER); essential for viability, mutation is functionally complemented by human ortholog 	II	458872	460221	1
tL(CAA)C	0.643440950042071	0.352589876289395	0.323665806027262	0.505582283143687	SUP53	Leucine tRNA (tRNA-Leu), predicted by tRNAscan-SE analysis; can mutate to suppress amber nonsense mutations 	III	90859	90972	1
tN(GUU)C	0.874337559630871	0.352830082793794	0.306696687617123	0.562225989324896	tN(GUU)C	Asparagine tRNA (tRNA-Asn), predicted by tRNAscan-SE analysis 	III	127716	127789	1
YGL079W	-0.0547574335959912	0.354409853766157	220.767687253338	212.545482131068	KXD1	Putative protein of unknown function; likely member of BLOC complex involved in endosomal cargo sorting; null mutant is sensitive to drug inducing secretion of vacuolar cargo; GFP-fusion protein localizes to the endosome 	VII	359444	360100	1
YOR043W	-0.0570235905655936	0.356531153738997	1533.81889717639	1474.37606827756	WHI2	Protein required, with binding partner Psr1p, for full activation of the general stress response, possibly through Msn2p dephosphorylation; regulates growth during the diauxic shift; negative regulator of G1 cyclin expression 	XV	410870	412330	1
YDR081C	0.0357429402143255	0.356874965193949	545.363041058233	559.04323940454	PDC2	Putative transcription factor for thiamine-regulated genes; required for expression of the two isoforms of pyruvate decarboxylase (PDC1 and PDC5) along with thiamine biosynthetic genes; mutant fails to grow on 2% glucose and thus is scored as inviab /.../er standard conditions 	IV	607304	610081	-1
YLL046C	-0.349904284871886	0.35693417301896	7.2857815663164	5.71668761686031	RNP1	Ribonucleoprotein that contains two RNA recognition motifs (RRM) 	XII	46714	47463	-1
YHR121W	-0.0517381885787132	0.357078043903376	807.403228096724	778.961036280669	LSM12	Protein of unknown function that may function in RNA processing; interacts with Pbp1p and Pbp4p and associates with ribosomes; contains an RNA-binding LSM domain and an AD domain; GFP-fusion protein is induced by the DNA-damaging agent MMS 	VIII	352756	353319	1
YDR282C	0.0619611320834226	0.358483507301095	163.177641366964	170.338496928435	YDR282C	Putative protein of unknown function 	IV	1023511	1024755	-1
YPL274W	-0.0820728334877819	0.358918811587231	873.364699856437	825.067061894246	SAM3	High-affinity S-adenosylmethionine permease, required for utilization of S-adenosylmethionine as a sulfur source; has similarity to S-methylmethionine permease Mmp1p 	XVI	22938	24701	1
YKR044W	-0.0600958175947121	0.358968480424516	606.807876852577	582.050365024986	UIP5	Protein of unknown function that interacts with Ulp1p, a Ubl (ubiquitin-like protein)-specific protease for Smt3p protein conjugates 	XI	522015	523346	1
YJL089W	0.179274844960229	0.359383442263094	14.1768820176885	16.0526904423933	SIP4	C6 zinc cluster transcriptional activator that binds to the carbon source-responsive element (CSRE) of gluconeogenic genes; involved in the positive regulation of gluconeogenesis; regulated by Snf1p protein kinase; localized to the nucleus 	X	265926	268415	1
YIL075C	0.0476116054925404	0.359597250326835	5615.62304824076	5804.04096778414	RPN2	Subunit of the 26S proteasome, substrate of the N-acetyltransferase Nat1p 	IX	217863	220700	-1
YOR190W	-0.0824052442616302	0.360388370251354	113.345464042468	107.052717083808	SPR1	Sporulation-specific exo-1,3-beta-glucanase; contributes to ascospore thermoresistance 	XV	690695	692032	1
tT(AGU)N2	-1.0142600033798	0.360497053526049	0.318456896337966	0.157662342089151	tT(AGU)N2	Threonine tRNA (tRNA-Thr), predicted by tRNAscan-SE analysis 	XIV	560693	560765	-1
YDL097C	0.0637357077942509	0.360517645411154	3373.29342669462	3525.66041767754	RPN6	Essential, non-ATPase regulatory subunit of the 26S proteasome lid required for the assembly and activity of the 26S proteasome; the human homolog (S9 protein) partially rescues Rpn6p depletion 	IV	285391	286695	-1
YLR178C	0.178553865402911	0.361957886800078	1322.21876061045	1496.41958746906	TFS1	Protein that interacts with and inhibits carboxypeptidase Y and Ira2p; phosphatidylethanolamine-binding protein (PEBP) family member; targets to vacuolar membranes during stationary phase; acetylated by NatB N-terminal acetyltransferase 	XII	513162	513821	-1
tR(UCU)E	0.604638615664695	0.361963449452823	0.477850517535839	0.726618449103019	tR(UCU)E	Arginine tRNA (tRNA-Arg), predicted by tRNAscan-SE analysis; one of 11 nuclear tRNA genes containing the tDNA-anticodon UCU (converted to mcm5-UCU in the mature tRNA), decodes AGA codons into arginine, one of 19 nuclear tRNAs for arginine 	V	138666	138737	1
YLR023C	0.0592049971761777	0.361963449452823	761.210577116017	793.098802754472	IZH3	Membrane protein involved in zinc ion homeostasis, member of the four-protein IZH family, expression induced by zinc deficiency; deletion reduces sensitivity to elevated zinc and shortens lag phase, overexpression reduces Zap1p activity 	XII	185498	187129	-1
snR42	0.0796763135659945	0.362106308807863	51.2355723093636	54.1447748382666	SNR42	H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at position U2975 	XI	559016	559366	-1
YHR116W	-0.042467992979772	0.362293218725088	248.111824689661	240.914712531523	COX23	Mitochondrial intermembrane space protein that functions in mitochondrial copper homeostasis, essential for functional cytochrome oxidase expression; homologous to Cox17p; contains twin cysteine-x9-cysteine motifs 	VIII	341665	342120	1
YNL059C	-0.0539688343787724	0.362797922764841	1227.70382585315	1182.62585982365	ARP5	Nuclear actin-related protein involved in chromatin remodeling, component of chromatin-remodeling enzyme complexes 	XIV	512668	514935	-1
YIL034C	0.0580176215628994	0.362997800792566	1288.5478737308	1341.42255069026	CAP2	Beta subunit of the capping protein (CP) heterodimer (Cap1p and Cap2p) which binds to the barbed ends of actin filaments preventing further polymerization; localized predominantly to cortical actin patches 	IX	289226	290089	-1
YJR126C	0.047740449917937	0.363289463769368	1651.73831574485	1707.3106552975	VPS70	Protein of unknown function involved in vacuolar protein sorting 	X	656254	658689	-1
YNL057W	-0.223664159246021	0.364554615328741	2.28513847590043	1.95696429460027	YNL057W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	XIV	516403	516735	1
YML021C	-0.0586274615230985	0.364711684771559	385.846970029306	370.481451664104	UNG1	Uracil-DNA glycosylase, required for repair of uracil in DNA formed by spontaneous cytosine deamination, not required for strand-specific mismatch repair, cell-cycle regulated, expressed in late G1, localizes to mitochondria and nucleus 	XIII	229734	230813	-1
YGR019W	-0.029585975264544	0.364921743589418	1465.37823782143	1435.63312875986	UGA1	Gamma-aminobutyrate (GABA) transaminase (4-aminobutyrate aminotransferase) involved in the 4-aminobutyrate and glutamate degradation pathways; required for normal oxidative stress tolerance and nitrogen utilization 	VII	525229	526644	1
YOR121C	0.135639991273982	0.365442667691949	33.5982927920233	36.9104139995689	YOR121C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; open reading frame overlaps the verified gene GCY1/YOR120W 	XV	551798	552103	-1
YDL030W	-0.069794860157106	0.366022872790133	330.453693487114	314.847510656945	PRP9	Subunit of the SF3a splicing factor complex, required for spliceosome assembly; acts after the formation of the U1 snRNP-pre-mRNA complex 	IV	397537	399129	1
YDR262W	0.0534896461145395	0.366022872790133	812.31909389831	843.002086546323	YDR262W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole and is induced in response to the DNA-damaging agent MMS; gene expression increases in response to Zymoliase treatment 	IV	993134	993952	1
YAR066W	-0.0734776756236143	0.366078813134591	57.9321099313483	55.0554557070677	YAR066W	Putative GPI protein 	I	221049	221660	1
YMR263W	0.0495566406237515	0.36609648293437	507.58619062017	525.324714894009	SAP30	Subunit of a histone deacetylase complex, along with Rpd3p and Sin3p, that is involved in silencing at telomeres, rDNA, and silent mating-type loci; involved in telomere maintenance 	XIII	794919	795524	1
YMR021C	-0.0487257781949942	0.368339375093056	291.529842078572	281.848090316049	MAC1	Copper-sensing transcription factor involved in regulation of genes required for high affinity copper transport 	XIII	317165	318418	-1
YPL259C	-0.0562741168176841	0.368678341303481	694.189712350046	667.633278477742	APM1	Mu1-like medium subunit of the clathrin-associated protein complex (AP-1); binds clathrin; involved in clathrin-dependent Golgi protein sorting 	XVI	51244	52671	-1
YDR069C	0.0533204776875166	0.369099944102544	323.134415562449	335.300559687451	DOA4	Ubiquitin isopeptidase, required for recycling ubiquitin from proteasome-bound ubiquitinated intermediates, acts at the late endosome/prevacuolar compartment to recover ubiquitin from ubiquitinated membrane proteins en route to the vacuole 	IV	584939	587719	-1
tF(GAA)F	-0.353821153254319	0.369521090099058	1.26721803187851	0.991609237490448	tF(GAA)F	Phenylalanine tRNA (tRNA-Phe), predicted by tRNAscan-SE analysis 	VI	157916	158007	-1
YIL155C	0.0871066839822149	0.369967588309086	1842.27070397305	1956.92945732123	GUT2	Mitochondrial glycerol-3-phosphate dehydrogenase; expression is repressed by both glucose and cAMP and derepressed by non-fermentable carbon sources in a Snf1p, Rsf1p, Hap2/3/4/5 complex dependent manner 	IX	51759	53708	-1
YJR083C	-0.0548502101512558	0.370371385791063	324.262768452295	312.165948404628	ACF4	Protein of unknown function, computational analysis of large-scale protein-protein interaction data suggests a possible role in actin cytoskeleton organization; potential Cdc28p substrate 	X	582608	583537	-1
YOR018W	-0.0397986203156859	0.370371385791063	971.032379935321	944.611293525247	ROD1	Membrane protein that binds the ubiquitin ligase Rsp5p via its 2 PY motifs; overexpression confers resistance to the GST substrate o-dinitrobenzene,zinc, and calcium; proposed to regulate the endocytosis of plasma membrane proteins 	XV	364369	366882	1
YGR117C	0.0436146909141376	0.370526204847807	514.693938641366	530.491444210059	YGR117C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm 	VII	725049	726479	-1
YNL032W	-0.0539660447938357	0.370807416635826	516.097969614518	497.149208454746	SIW14	Tyrosine phosphatase that plays a role in actin filament organization and endocytosis; localized to the cytoplasm 	XIV	574506	575351	1
YGR038W	0.0464024222140391	0.371067452533626	374.89708050394	387.151172914576	ORM1	Evolutionarily conserved protein, similar to Orm2p, required for resistance to agents that induce unfolded protein response; Orm1p and Orm2p together control membrane biogenesis by coordinating lipid homeostasis with protein quality control 	VII	560682	561350	1
YCR049C	0.404697228187094	0.371134276402341	1.34820709478193	1.78477146198303	YCR049C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	III	211871	212317	-1
YPL045W	0.0396835352389544	0.372562378420642	460.747049465322	473.596514203289	VPS16	Subunit of the vacuole fusion and protein sorting HOPS complex and the CORVET tethering complex; part of the Class C Vps complex essential for membrane docking and fusion at Golgi-to-endosome and endosome-to-vacuole protein transport stages 	XVI	467260	469656	1
YML070W	-0.0335467846315479	0.375384016814856	1856.73251049157	1814.05626611978	DAK1	Dihydroxyacetone kinase, required for detoxification of dihydroxyacetone (DHA); involved in stress adaptation 	XIII	133475	135229	1
YIL033C	-0.0285460160561354	0.376144979777669	2493.60225466488	2444.74729829717	BCY1	Regulatory subunit of the cyclic AMP-dependent protein kinase (PKA), a component of a signaling pathway that controls a variety of cellular processes, including metabolism, cell cycle, stress response, stationary phase, and sporulation 	IX	290419	291669	-1
YNL243W	0.0593350213533569	0.376448727077842	2835.70496826844	2954.76309008164	SLA2	Transmembrane actin-binding protein involved in membrane cytoskeleton assembly and cell polarization; adaptor protein that links actin to clathrin and endocytosis; present in the actin cortical patch of the emerging bud tip; dimer in vivo 	XIV	188051	190957	1
YEL060C	-0.0489580004473658	0.377012561345528	5362.36891512741	5183.44938578978	PRB1	Vacuolar proteinase B (yscB), a serine protease of the subtilisin family; involved in protein degradation in the vacuole and required for full protein degradation during sporulation; activity inhibited by Pbi2p 	V	40046	41953	-1
YKR084C	-0.055648474348216	0.377012561345528	998.611970267376	960.826356240394	HBS1	GTPase with similarity to translation release factors; together with binding partner Dom34p, facilitates ribosomal subunit dissociation and peptidyl-tRNA release when translation is stalled; genetically implicated in mRNA no-go decay 	XI	597055	598890	-1
YPL052W	-0.0489720245623876	0.377181381410381	265.735459956512	256.866496674858	OAZ1	Regulator of ornithine decarboxylase (Spe1p), antizyme that binds to Spe1p to stimulate ubiquitin-independent degradation by the proteasome; binding of polyamines to nascent Oaz1p during translation stimulates +1 ribosomal frameshifting, allowing tr /.../ion of full-length Oaz1p 	XVI	458799	459678	1
YLR128W	0.05449332736396	0.37774277878264	206.487549478329	214.436147569088	DCN1	Scaffold-type E3 ligase required for cullin neddylation and ubiquitin ligase activation; contains a ubiquitin-binding domain (UBA) for ubiquitin and Nedd8 (Rub1p) interaction and a PONY domain involved in cullin binding and neddylation 	XII	398530	399433	1
tG(GCC)J2	0.742910324718293	0.379276627798835	0.26239611037934	0.439132605760035	tG(GCC)J2	Glycine tRNA (tRNA-Gly), predicted by tRNAscan-SE analysis 	X	531828	531898	1
YNR049C	-0.0357281129781445	0.379329295358517	457.671948772353	446.476968927775	MSO1	Probable component of the secretory vesicle docking complex, acts at a late step in secretion; shows genetic and physical interactions with Sec1p; required for prospore membrane formation during sporulation 	XIV	713023	713655	-1
YCR085W	0.165415324930174	0.379754039657907	9.51714989004208	10.6733778399234	YCR085W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	III	262916	263269	1
YHR195W	-0.0403638271615505	0.379817540638834	1219.86841033622	1186.21186102914	NVJ1	Nuclear envelope protein, anchored to the nuclear inner membrane, that interacts with the vacuolar membrane protein Vac8p to promote formation of nucleus-vacuole junctions during piecemeal microautophagy of the nucleus (PMN) 	VIII	490747	491712	1
YBL071W-A	0.0730957462360987	0.380273406896413	92.9214778731345	97.750755035181	KTI11	Zn-ribbon protein that co-purifies with Dph1 and Dph2 in a complex required for synthesis of diphthamide on translation factor eEF2 and with Elongator subunits Iki3p, Elp2p, and Elp3p involved in modification of wobble nucleosides in tRNAs 	II	89978	90226	1
YOL044W	-0.0521837478040667	0.380273406896413	217.410066852023	209.686647507697	PEX15	Phosphorylated tail-anchored type II integral peroxisomal membrane protein required for peroxisome biogenesis, cells lacking Pex15p mislocalize peroxisomal matrix proteins to cytosol, overexpression results in impaired peroxisome assembly 	XV	247150	248301	1
YDL089W	-0.0589366473166233	0.380590811194287	354.305481385827	340.123134337481	NUR1	Protein of unknown function; interacts with Csm1p, Lrs4p; required for rDNA repeat stability; null mutant causes increase in unequal sister-chromatid exchange; GFP-fusion protein localizes to the nuclear periphery, possible Cdc28p substrate 	IV	296820	298274	1
YBR204C	-0.0347883266300184	0.380782938821861	475.090938997261	463.771885708668	LDH1	Serine hydrolase; exhibits active esterase plus weak triacylglycerol lipase activities; proposed role in lipid homeostasis, regulating phospholipid and non-polar lipid levels and required for mobilization of LD-stored lipids; localizes to the lipid  /.../t (LD) surface; contains a classical serine containing catalytic triad (GxSxG motif) 	II	632254	633381	-1
YOR305W	0.042900230278784	0.380782938821861	291.215410502777	300.005080426559	RRG7	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO); YOR305W is not an essential gene 	XV	889022	889750	1
YDR402C	0.100998930108446	0.381479123575771	12.3906456470151	13.2891634943814	DIT2	N-formyltyrosine oxidase, sporulation-specific microsomal enzyme involved in the production of N,N-bisformyl dityrosine required for spore wall maturation, homologous to cytochrome P-450s 	IV	1272234	1273703	-1
YNL277W-A	-0.448522984615412	0.382536267746002	1.37507864028357	1.00764757467272	YNL277W-A	Putative protein of unknown function 	XIV	116679	116867	1
tT(AGU)D	-0.338103576626682	0.382584189594075	0.970379126571683	0.767648008940686	tT(AGU)D	Threonine tRNA (tRNA-Thr), predicted by tRNAscan-SE analysis 	IV	434264	434336	-1
YOR269W	0.0371512495131979	0.383224663997593	228.504844586247	234.465556301387	PAC1	Protein involved in nuclear migration, part of the dynein/dynactin pathway; targets dynein to microtubule tips, which is necessary for sliding of microtubules along bud cortex; synthetic lethal with bni1; homolog of human LIS1 	XV	826385	827869	1
YHR145C	0.135115499272533	0.383435262192768	12.5789617365874	13.8139733625932	YHR145C	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	VIII	388981	389337	-1
YBR087W	0.0414626638259327	0.383729700916266	450.113618402043	463.237445908496	RFC5	Subunit of heteropentameric Replication factor C (RF-C), which is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon 	II	423765	424829	1
YBR163W	-0.0714743279244356	0.38436439963211	492.616381518271	468.805753712011	EXO5	Mitochondrial 5'-3' exonuclease and sliding exonuclease, required for mitochondrial genome maintenance; distantly related to the RecB nuclease domain of bacterial RecBCD recombinases; may be regulated by the transcription factor Ace2 	II	565723	567480	1
tP(UGG)N2	-0.301774793732378	0.384396767100322	1.77143718839015	1.43708512094709	tP(UGG)N2	Proline tRNA (tRNA-Pro), predicted by tRNAscan-SE analysis; target of K. lactis zymocin 	XIV	568115	568217	1
YHR166C	-0.0627322063067241	0.384396767100322	274.068446541887	262.406604976533	CDC23	Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C), which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition 	VIII	437170	439050	-1
YIL114C	0.0516705497777167	0.384396767100322	575.281474270668	596.258762068957	POR2	Putative mitochondrial porin (voltage-dependent anion channel), related to Por1p but not required for mitochondrial membrane permeability or mitochondrial osmotic stability 	IX	149143	149988	-1
YHR212W-A	0.0995966918528106	0.385642342419821	7.1543363105632	7.66568454344154	YHR212W-A	Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching 	VIII	538742	538945	1
YGL239C	0.202842205745224	0.385695598989694	3.30069286216678	3.79897733322783	YGL239C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps verified gene CSE1 	VII	49431	49745	-1
YGR206W	-0.0460188148592231	0.385822206369028	152.865970929582	148.066828934983	MVB12	ESCRT-I subunit required to stabilize oligomers of the ESCRT-I core complex (Stp22p, Vps28p, Srn2p), which is involved in ubiquitin-dependent sorting of proteins into the endosome; deletion mutant is sensitive to rapamycin and nystatin 	VII	910432	910737	1
Q0105	-0.428730996384222	0.385824183346648	0.788613109441669	0.585872485072378	COB	Cytochrome b, mitochondrially encoded subunit of the ubiquinol-cytochrome c reductase complex which includes Cobp, Rip1p, Cyt1p, Cor1p, Qcr2p, Qcr6p, Qcr7p, Qcr8p, Qcr9p, and Qcr10p 	Mito	36540	43647	1
YOR239W	0.0453804807861548	0.388823526654052	1934.04721897671	1995.85027835583	ABP140	AdoMet-dependent tRNA methyltransferase and actin binding protein; C-terminal domain is responsible for 3-methylcytidine modification of residue 32 of the tRNA anticodon loop of tRNA-Thr and tRNA-Ser and contains an S-adenosylmethionine (AdoMet) bin /.../otif; N-terminal actin binding sequence interacts with actin filaments and localizes to actin patches and cables; N- and C-terminal domains are encoded in separate ORFs that are translated into one protein via a +1 frameshift 	XV	784857	786744	1
YNL307C	-0.049642517034408	0.391719636203855	1271.38411940588	1228.38044955994	MCK1	Protein serine/threonine/tyrosine (dual-specificity) kinase involved in control of chromosome segregation and in regulating entry into meiosis; related to mammalian glycogen synthase kinases of the GSK-3 family 	XIV	56446	57573	-1
tR(ACG)E	0.634016583377727	0.391739634411091	0.241453651958654	0.374706983991801	tR(ACG)E	Arginine tRNA (tRNA-Arg), predicted by tRNAscan-SE analysis; one of 6 nuclear tRNA genes containing the tDNA-anticodon ACG (converted to ICG in the mature tRNA), decodes CGU, CGC, and probably CGA codons into arginine, one of 19 nuclear tRNAs for arginine 	V	492352	492424	-1
YDR269C	0.817646199004827	0.391739634411091	0.225714862940598	0.397828772088591	YDR269C	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	IV	1005665	1005988	-1
tS(AGA)L	2.18876223788947	0.39260120546084	0.0305306350384489	0.139193490215412	tS(AGA)L	Serine tRNA (tRNA-Ser), predicted by tRNAscan-SE analysis 	XII	167944	168025	-1
YNL338W	-0.228274640332877	0.39260120546084	3.36644354979616	2.87378201435651	YNL338W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; completely overlaps TEL14L-XC, which is Telomeric X element Core sequence on the left arm of Chromosome XIV 	XIV	6561	6719	1
YNR065C	0.0611749978654561	0.39260120546084	576.56370687349	601.537644109876	YNR065C	Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene 	XIV	750350	753700	-1
YOR078W	0.0365953747718114	0.39260120546084	406.58555352002	417.030913211153	BUD21	Component of small ribosomal subunit (SSU) processosome that contains U3 snoRNA; originally isolated as bud-site selection mutant that displays a random budding pattern 	XV	472725	473369	1
YDL074C	-0.0714256804963709	0.39303804886029	977.16112192301	929.961366937865	BRE1	E3 ubiquitin ligase, forms heterodimer with Rad6p to monoubiquinate histone H2B-K123, which is required for the subsequent methylation of histone H3-K4 and H3-K79; required for DSBR, transcription, silencing, and checkpoint control 	IV	324047	326149	-1
YDR095C	-0.25595387876392	0.394501736113802	3.46454242024414	2.90132304930811	YDR095C	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	IV	636117	636527	-1
YKL159C	0.0670284712381796	0.394501736113802	307.567061514957	322.193966800219	RCN1	Protein involved in calcineurin regulation during calcium signaling; has similarity to H. sapiens DSCR1 which is found in the Down Syndrome candidate region 	XI	153816	154451	-1
YFR036W	-0.0855054574326477	0.394510715520935	152.86914510075	144.072180566888	CDC26	Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C), which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition 	VI	226963	227337	1
snR52	0.251497082491456	0.395040544004045	1.6394317846161	1.95164811474219	SNR52	C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position U2921 and small subunit (SSU) rRNA at position A420 	V	431129	431220	-1
YBR153W	-0.0668562855965456	0.396122363896395	358.438264432113	342.206786809821	RIB7	Diaminohydroxyphoshoribosylaminopyrimidine deaminase; catalyzes the second step of the riboflavin biosynthesis pathway 	II	547460	548194	1
YPR062W	-0.0455432202409983	0.396680594726516	3171.94938054264	3073.38079157956	FCY1	Cytosine deaminase, zinc metalloenzyme that catalyzes the hydrolytic deamination of cytosine to uracil; of biomedical interest because it also catalyzes the deamination of 5-fluorocytosine (5FC) to form anticancer drug 5-fluorouracil (5FU) 	XVI	677165	677641	1
